54.36524359312001	36.45191335218468	97.66917486692303
54.18999759222526	36.5095714247663	97.44701499825993
54.32078570189477	36.50409093177137	97.70020885513314
54.348977117603276	36.43432567979143	97.60569255036113
54.30017559372001	36.498332080007486	97.60657954746249
54.251559827823016	36.32551041071297	97.36648350693895
54.32017024429107	36.39432991668986	97.58668899882262
54.29828703097336	36.447965924104395	97.5454364037849
54.37573878541044	36.50227267523303	97.55076082613799
54.31093935643632	36.41875940741982	97.53335389944776
54.282738912517225	36.40205721484427	97.47691677153507
54.36609828453154	36.5594797067237	97.70897002483078
54.35034182729621	36.43003916094195	97.6149075521722
54.36172701682645	36.49240477062115	97.69034267043564
54.32132816500708	36.492322367506006	97.5707471764874
54.350626070449536	36.44906492626434	97.71876762534026
54.27931546035996	36.48603691186701	97.45332363240662
54.2712607981222	36.36355847190195	97.51996286621551
54.20921215414543	36.44092335265369	97.28585645644009
54.29954351743119	36.35078685012787	97.4865667883296
54.30286575236463	36.50002140276949	97.57556116982568
54.338220475262595	36.44438300640113	97.67728896067679
54.25416459619055	36.52642094226116	97.49223565866666
54.2776924071921	36.27588001643782	97.42846266458456
54.36447578370461	36.41365966106643	97.74286622370357
54.27583897886243	36.416064827176605	97.34213150662835
54.29398232713058	36.39710561229291	97.51859895052348
54.2808753292366	36.4860965185809	97.50117703993874
54.20921621542935	36.50207357218296	97.42921401370879
54.30009907019989	36.430556587241526	97.43268056864694
54.36524359312001	36.45191335218468	97.66917486692303
54.18999759222526	36.5095714247663	97.44701499825993
54.32078570189477	36.50409093177137	97.70020885513314
54.37895589031892	36.39161436258456	97.62528212017772
54.32350272267326	36.48409129960446	97.6645507887347
54.251559827823016	36.32551041071297	97.36648350693895
54.32017024429107	36.39432991668986	97.58668899882262
54.27961642867596	36.45764307569075	97.48974516475647
54.37573878541044	36.50227267523303	97.55076082613799
54.3059875822598	36.41243608854128	97.52904517450888
54.31009696122538	36.42292813141052	97.57572062346438
54.36609828453154	36.5594797067237	97.70897002483078
54.33881412433724	36.435923219013524	97.59973936317738
54.362604777056724	36.49318495105053	97.69390132561713
54.31151824685229	36.490812582907814	97.55387623697077
54.350626070449536	36.44906492626434	97.71876762534026
54.27081068062383	36.48530701635085	97.42875793333106
54.27793458967676	36.3737608374439	97.5295445452408
54.25581699113864	36.45852616237707	97.4402785391559
54.29954351743119	36.35078685012787	97.4865667883296
54.29727011763919	36.55967751208973	97.5754377818369
54.346074311409694	36.45650124871599	97.6508023936446
54.25416459619055	36.52642094226116	97.49223565866666
54.3185773243887	36.3226075139809	97.50792810361679
54.35870596629736	36.418665442740625	97.71068530198345
54.27583897886243	36.416064827176605	97.34213150662835
54.30162189810665	36.388842951840346	97.52385809442151
54.24052775037925	36.521036340116915	97.43253993586491
54.20921621542935	36.50207357218296	97.42921401370879
54.30009907019989	36.430556587241526	97.43268056864694
54.383157596063015	36.45778621966295	97.73420810940324
54.214398770147554	36.49205980599051	97.44383813838634
54.32078570189477	36.50409093177137	97.70020885513314
54.38800512294217	36.39626675671679	97.64108906890193
54.30517737438362	36.484514104110275	97.58254625766287
54.243043725372054	36.30993091165923	97.31383300280781
54.30067224606786	36.413780344182335	97.54232898992487
54.26856762796952	36.49218716298667	97.47261728831789
54.3683594644776	36.50373842888943	97.54720846032589
54.29885695295916	36.406584934657964	97.49873858210957
54.31009696122538	36.42292813141052	97.57572062346438
54.36259381990251	36.53447070086382	97.71118918650039
54.35443315431435	36.46978435848988	97.64475129394185
54.361941396863635	36.48050550368499	97.69675710861608
54.31151824685229	36.490812582907814	97.55387623697077
54.368824259007084	36.44332137173062	97.75549461495635
54.30166634666435	36.501834869315736	97.52370570364796
54.27793458967676	36.3737608374439	97.5295445452408
54.15845464655287	36.4474111044185	97.23840547728875
54.29954351743119	36.35078685012787	97.4865667883296
54.29727011763919	36.55967751208973	97.5754377818369
54.32907262092787	36.46814676379752	97.62242692638878
54.293976300755986	36.50946022470255	97.56778389810066
54.3185773243887	36.3226075139809	97.50792810361679
54.359525370921205	36.418830839355024	97.71358710625033
54.27583897886243	36.416064827176605	97.34213150662835
54.30162189810665	36.388842951840346	97.52385809442151
54.240277804091676	36.521089112980256	97.43170633805427
54.20921621542935	36.50207357218296	97.42921401370879
54.3002114964791	36.4272659905998	97.45418769187796
54.41340716658243	36.469546101006046	97.84472154271076
54.25765762955794	36.52658446702824	97.60268918535434
54.31488057662169	36.48204094769909	97.62959685532562
54.38800512294217	36.39626675671679	97.64108906890193
54.285924722830835	36.49770144240803	97.55041398326887
54.25796807463269	36.37866691521115	97.38583264960799
54.30131569252652	36.449690605826405	97.57411695913014
54.288573593092764	36.50032233701017	97.51517024858306
54.3683594644776	36.50373842888943	97.54720846032589
54.29885695295916	36.406584934657964	97.49873858210957
54.30530227328375	36.390152580774625	97.535215853021
54.36259381990251	36.53447070086382	97.71118918650039
54.26827877325341	36.45994882152792	97.4661170511857
54.345007463851	36.45898811612898	97.6630507169332
54.3339798172131	36.537869377210505	97.68717827557956
54.37790234006806	36.42105096666261	97.7013477931853
54.30166634666435	36.501834869315736	97.52370570364796
54.27793458967676	36.3737608374439	97.5295445452408
54.151286062982756	36.45020626373418	97.22391624085859
